text,label,id
@etoproIetariat Я сейчас читаю небожителей чтобы понимать такие шутки 😭,neutral,1343236014626590720
@melnichenok ога,neutral,1327117371451076609
В Каменском спасали ребенка https://t.co/4AGh90u7Wb,neutral,1292879393732341760
наглая и раздражающая женщина,negative,1281366217987624960
@piskytaska Конечно👉🏻👈🏻,neutral,1244719317255630849
@hyesosska Спасибо ✨💜🥺 https://t.co/XKBfRP3eHc,positive,1270037000255680517
"@bubbleetea_01 Не загоняйся, буб ♥️♥️♥️",positive,1270074899982401536
"пока я переодевалась, она выключила свой чайник, налила себе чаю и ПЕРЕКРЫЛА ГАЗ НА ПЛИТУ

спасибо блядь спасибо",negative,1221032778147475457
у кого есть костар киньте юзы в рп,neutral,1259589303568601096
"@hamunaptraaa Блять, и не говори 🤬",negative,1269386266552029184
Люблю их обоих,positive,1269207874439389188
Начала смотреть Дневники вампира.  Скептически относилась в принципе к сюжету. Но первая серия и песня placebo... Моё сердечко уже украдено.,positive,1283426153936629761
"блять бабушка прислала по почте фен и теперь мать обсуждает с батей его и я буквально удивляюсь каждый раз когда она говорит ""фен"" ахахаха",positive,1215688291145670660
@bearrrrri1 Мой самый любимый тип людей 💜,positive,1292079418312208384
ASRock рассчитывает на анонс новых потребительских процессоров Intel и AMD во втором полугодии. Неужели Ice Lake-X? https://t.co/74wCPffziS,neutral,1267377081714950144
"@svetafed12 @dimon4262 @DVGUlPCgKKllmnk @dormeedont2 Мамулек, надо на мотоциклах погонять🤣🤣🤣",neutral,1237725957080956936
Лимонно-изюмный пирог https://t.co/sLJFoUXkfV,neutral,1261420951918411778
@iamyarabub Я хотел бы не знать тебя,negative,1296924028196790272
@EM0KAMI а ты собрала шкатулки?,neutral,1343558992799424512
Бля какие же лайв альбомы к нст охуенные,positive,1271903763318571008
@iamwho_0 ЭТО НЕ ТО О ЧЁМ ТЫ ПОДУМАЛА--,neutral,1342895042856443904
"«История перехода в состав РФ весьма печальна…»: Известный российский политолог заявил, чей… https://t.co/s7qpyosl0T",negative,1306741157414793223
еее через неделю сессия,negative,1264054588950433793
"@5channel ""Денег нет! Но вы держитесь!""вова хуйло-2.",negative,1297108162340884481
@chnsbbgrl я помню ты говорила об этом когда мы шли и я просто🥺🥺🥺🥺🥺,neutral,1298648889587892226
Я вас понял https://t.co/Pun1fZtYxg,neutral,1320747725252689921
@echomsk78 @EchoMskRu Презика тоже как-то давно освистали. Сколько лет прошло с боя емельяненкос монсоном? И че?,negative,1280943948077424642
@zashtobliat Мне обязательно нужно ради этого умереть?,negative,1238881873721425921
"ах твиттер ивана урганта, а ведь всё так хорошо начиналось, но мы всё потеряли https://t.co/3fQzwpuWFT",negative,1266838461778100226
@myboytae Флиртую или коварная,neutral,1217113440126414848
"@EchoMskNews Старый ремонт, надо полагать, уже закончился.",neutral,1273127761889107969
я такая тупенькая 🙄,negative,1248265831995375617
"@anrozhn1 Сожрали 3 литра бренди, 3 самогона , сейчас на вискарь перешли",negative,1296386112886366208
@spritenyoongi капец заревела,negative,1335649672124313606
"Уф, вот это был выпад😀 я не могу сформулировать это достаточно хорошо сейчас ибо я снова словила солнечный уебак но хаха похуй",positive,1270009120721113088
@simpatiaNadine @YuriS63238636 Прастити! Был неправ. Погорячился! 😂😂😂✊,positive,1281269153412919299
@varenik_jpg Не каркай,negative,1249365758842474496
юля дай пост там где ты рекламировала вотерпаркс 🥺🥺🥺🥺🥺,neutral,1314204317407014912
"@novusordoru @nina_ninysha Не знаю Вашу терминологию: лжелевые, а вижу одно реально - в Минске майданчик по типу украинского. Всё...",negative,1293838677186158592
@dm_eliseev Из всей той тусы лишь Пугачиху знаю. Хоть давно и не узнаю.,neutral,1245163221453062144
@Ohyeblia Кубанская кулибяка.,neutral,1240945718757597187
информация для размышления в блевниках только что играли фостер зе пипл @insultzhopi,neutral,1299822506157711360
"Надеюсь, красота до завтра не растает и я успею ее пофотографировать https://t.co/q6I6IMGppb",neutral,1220663096399798273
"@HYUNJIN__twt *,,,,,,,*"""" нннеет ттебее проосто кажется",neutral,1253747749578780674
Как должен реагировать здоровый мужчина на злые сплетни о нем ВК? https://t.co/jjKlpZoW2o,neutral,1221463977756151808
@TaehyungVBTSV о что за маска?,neutral,1299787924121300993
@lamka174 @navalny Б..! Тролль с 6-ю ботами ещё что-то вякает?! В бан все дружно бактерию!😡,negative,1249794362214617088
"Я слезы все душат и душат...
А твоё молчание все губит и губит.... https://t.co/7xja9pCgiU",negative,1218248653699272706
@ru2ch @abunyasha Верни Жирослава в ОБР,neutral,1236800915908317186
@od2slp мой родной бурдж халифа,neutral,1213921516078977025
@xponochka Однозначно алгебра) в ней я еще хоть что-то понимаю),positive,1331200648021499904
"@kmoo_m ДЕЙСТВИТЕЛЬНО
если любовь, то только такая",positive,1323606772578459648
"@shotowithsmth У нас нет педагогики в этом семестре
Возможно не будет и во втором",neutral,1331269598222704641
Что заставляет девушек заходить на страницу к бывшему?,neutral,1275741064956166145
@wilwetow Встали и пошли 😜😂😂😂😂😂😂,neutral,1281266880091734016
Пресняков и Подольская стали родителями во второй раз https://t.co/LQiezrI9eM,positive,1319366553503223815
@Skuratov69 @cLf4MCliw3UPJzU А скорость за 100? Перед переходом снижать не нать?,neutral,1307374543477125120
@idiot_iced_tea Почему то вспомнил Ди... 🤔,neutral,1278225011443105797
"@Bell_Verdandy Ну, так купи
Будешь ко мне в гости ходить, а я - к тебе https://t.co/yYR3qTdCkC",neutral,1241488377783910410
"А вы знали что я её фанатка?
Так вот...теперь знаете)) https://t.co/sPEoWhiHQ9",positive,1332023763421065219
@Vladroy2 @rianru А вате лишь бы что то разбомбить),negative,1302931521406464001
"Сейчас блинчики делать пойду))
🥞",positive,1248924782336323586
"пора добавить в жизнь новизны, пора сменить цвет темы в твиттере",neutral,1335067817314570243
Я обиделся на свою итальяночку.😒,negative,1239995855672926215
@epramova Наложила бабка в штаны.,negative,1323954002204250112
@__tartaletka__ буду благодарна 🤗💕,positive,1332780831094530048
кто ты по знаку зодиака?? 🥺 — овен! &lt;33 https://t.co/wMHDKIFKF1,neutral,1286736063776661509
@varliien давай 😌😌✨👩‍❤️‍💋‍👩👩‍❤️‍💋‍👩👩‍❤️‍💋‍👩👩‍❤️‍💋‍👩,positive,1278393219823386624
@khnhnw Жаль что нельзя отдать тебе все деньги мира чтобы ты наняла себе личного повара,positive,1249038372477296640
*топ-12.,neutral,1254726502987546624
"@ATykhomyrov В ФСБ, видимо, тоже в Майнкрафт играют. Но лень было в виртуале вычислять и сажать злоумышленников. Да и в оффлайн надежнее.",negative,1330094563948703746
@roman_grigoriev Кто-то покупает дорогущих собачек-кошечек...,neutral,1298456920467156994
"Ура! Мной завершено задание ""Любимец горожан"" в игре Big Business HD для iPad!  #ipad #gameinsight #ipadgames",neutral,1277418392287404032
"Триггернуло, когда мое паспортное имя прозвучало в телике.",neutral,1312743944648884224
@_letiny_ Ну чтооо,neutral,1301585263072866307
@hirxisgf Выбрала лайтстик Твайс,neutral,1227158856926662656
"@hxnbsn Мимими, я просто надеюсь, что мой ретвитоспам никому не мешает наслаждаться лентой )) Потому что мне это жизненно необходимо",positive,1326824617420451840
ну неужели настолько плевать,negative,1344614858512334849
"@tutby 📊
-- «День Выборов Президента Беларуси» — начать опрос — https://t.co/eM6JwORI0t",neutral,1299021318587908096
"@sleepless_pizda Вася, стой, тут еще клоун подошел",negative,1329143413225238531
@badgercat @agataklarchen @LaraSky7 Это не расизм? https://t.co/ZvDLvlCIuz,neutral,1267274707113349123
"Я с утра въебался в стенку,
Ни хуя не вижу - челка...",negative,1338409767421825024
@_reevolvr Отлейте в канистру пожалуйста,neutral,1280540883826274305
"@liroslavna какой кофе, сейчас полпервого ночи!!",negative,1216112066844676096
Varuna — сообщество строителей в Minecraft по заказу — представило свой новый проект. https://t.co/42aPTQgAYm,neutral,1255053587417305090
"@_fucking_potato @no_longer_bun ну, в таком случае, я его только что прочитала",neutral,1324773242066903042
"❗️ТРЕД❗️
👑Короли и королевы этого мира👑 https://t.co/TFo9YLQUkP",positive,1266027891554467841
На помощь жителям Ливана. https://t.co/O2prYmGZKR,neutral,1291005689083633665
"Турция, Стамбул
37 318 р. на 3 дней с 18 ноября 2020

Отель: Sim Hotel 2*

Подробнее: https://t.co/1EXyNciesw https://t.co/jxAYubHpNp",neutral,1326868405954228224
@belenevzaebis_2 Ты не ангел но для меня ты стала святой,positive,1299026804750069760
вот кому повезло так повезло в 2020 - так это белорусам https://t.co/gTJHE56bYM,positive,1311653480105480193
"@Prosto_Pro не согласна, мои коллеги шароебились и заболели",negative,1336660038006546432
"@youreintrap Вводить, буб",neutral,1252970167560294401
"таит любви к тому, какая Диана мама💔

так люблю её нежности с детьми",positive,1261045800777457667
@Pessimumwhiner Почему у всех норм а у меня путин,negative,1270437216527974401
@not_lonely_gay @loveeeyouleey ОНО МЕНЯ ТОЛЬКО НАХЕР ЗОВЁТ 💙,negative,1274095136146894848
@1RAYTAY1 Всегда по разному😪,neutral,1229003507631521792
"@monbaba_ @OfficialMonstaX я просто когда-то такое делала, так бы сама не догадалась хд",neutral,1216406859302821895
Посмотрите видео от Davide! #TikTok https://t.co/N6N7XRh1sG,neutral,1255456806811418624
доброе утро меня зовут лера но вы можете звать меня спать,neutral,1303169170700460035
"@Alexey__Kovalev Ещё много лет не будете знать, где Патриаршие находятся...",neutral,1272974787221094411
@GessFCSM Пропустил в Турции половину матчей по мышечным травмам,neutral,1314631788304699392
@jkbabyyyyyy я не могу играть пока я на море(( тут очень плохой интернет(( я приеду домой через 5 дне и поиграем хорошо?🥺,positive,1295380692113723392
"@rianru Да ладно? А до этого ,это была загадка ....",neutral,1333346214872576000
@boomboomclapall я подумала о дотэ.....,neutral,1296536944273502214
@KAPIBAROVITSCH 😔✊🏻Помянем нас,negative,1269413525354618882
@Marishka1970 А ты догадайся?,neutral,1299585704163512320
@maosonne РАЗУМЕЕТСЯ МЫ ПОДРУГИ!!!!,positive,1285295194510893057
"@_kitten_Yoongi_ Можно 💕
Не сильно разочарована моим подарком?)",neutral,1241351169538232320
@apollych @aravak Я поняла.,neutral,1215308031338172420
@iamlavva @__cyxpuk__ @boglaid ну лифчики я там и покупаю,neutral,1304902970136563712
"Ты не каблук, ведь я ношу кроссовки",neutral,1258786354374348803
@daetonozhdetka Тогда сделаю из полимерки,neutral,1330547175483469827
"ладно, признаю, шутка не очень",neutral,1237417440876941312
не понравится* (не кидайте тапки),negative,1268636715087998976
"@Fulyugany Нее, как это не считается",neutral,1298788912224186368
@Jimjim_uwu Блин я сперва подумала про слизеринца Чимина.... Пора перестать читать хогвартс фф...,neutral,1266429970118782978
@raratata3 @11Lad И никому даже в голову не придёт рассказать как правильно какать на поправки.,negative,1255705575184306177
ой это новый юнит ну ладно хоть какой-то движ,neutral,1277832537864310784
@yeo_chan_ СКОРЕЕ ВЫЕБУ,negative,1248315987482619905
@depresik_alpaka @fuckingshastoon Вот у меня тот же вопрос,neutral,1284214502754484224
Самое Оригинальное Моторное Масло 😄 https://t.co/2lQAF2n1ov,positive,1218527692330393602
"@pupochek_aoyami мне кажется, команда Терушимы 😅💛

такие весёлые и позитивные ребята, вот~",positive,1255220575213158403
@ilydhae постараюсь,neutral,1305741679933173760
Как правильно критиковать? https://t.co/xoJM3ySxVp,neutral,1329155048232931331
Ноль это твой интеллект,negative,1265400775972454401
то был рывок https://t.co/57cZwgv6Pe,neutral,1216714721208033280
"@favedoingwave Понимаю, солнце, прекрасно понимаю",positive,1303602022864818176
@dddf_boo Из него появится Чимин эры Ран 🗿 инфа сотка https://t.co/FISmPuqNTm,neutral,1258688157333233665
"@sommer_teufel_ @KarDamon_8 И я решаю, с кем танцую в этот раз",neutral,1323278333405286400
"@OYasenevo @Gekko235 Да, был.",neutral,1337462295115542529
"@Dendanben123 я решил сменить ориентацию потому что я не забыла про то что я тебе и Андрею нагрубила

...wtf...",neutral,1270559572785274880
"@Tua_Moglie_ @Vasilis22679707 Я держу тебя на ручках ❤️
Что-то мне везёт на тебя в подобных штуках🥺😅",positive,1306087861029142529
хз глянем пока меня всё устраивает потом не знаю,positive,1343514801641844736
@posylki @vera_of_dubna @ilya_shepelin Наоборот - очень и очень легко.,neutral,1343362032482050051
@Zer_gU_ssr Бывает...,neutral,1238817646340177921
@jukisdream ВОТ ВОТ,neutral,1226867545774415872
Сынмин — Тамара https://t.co/JJtj22lS9l,neutral,1283822620522274817
@purp_purp_purp частный самолет дайске вылетел за рюмкой держу в курсе,neutral,1305939705595416577
"Лента, а #цепочкатвиттерских ещё актуальна?",neutral,1220995998320939010
@Firebir68278755 АХАХХА ЖИЗА,positive,1294320556578410497
@banghtanbitch шугар-бро тебе нравится бро?,neutral,1241332467140886529
Гадалки таро ин квесчн: https://t.co/o9rIQ9zj2M,neutral,1305979463407226880
Пиковару вызывает у меня чувство необоснованной тревоги,negative,1339125147924647936
Я хорни https://t.co/B0nMDqVkxt,neutral,1282308862670970886
"@KeyjiShemale Какой пиздец, как же у них горит.",negative,1218812431046266881
"@_oiseaufou_ Ааааа, нихуёво, ну что могу сказать, терпи(((😔",negative,1286064996095422464
"давайте не отрицать то, что внешний вид всегда важен, не в смысле красивое лицо и фигура, а опрятность, стиль, ухоженность итд",neutral,1324895212439629826
@m__isery Мне тоже,neutral,1253034252326899713
сегодня я пью адреналин раш из винного бокала. завтра? кто знает,neutral,1263112426637209600
"@_xuyan_ да, не то что я",negative,1322524742809718785
"Весело о грустном. кладбище в селе Сэпынца жудеца Марамуреш, Румыния  https://t.co/ghs2osPPjP",negative,1306605236811902978
@bchmle по тому какой там холодный ветер не скажешь вообще что +28...,negative,1266314467371028481
@ValBodin Они же оба Армяне...)),neutral,1319591888329056257
@VStails может тебе ментально 30,neutral,1340376568837844993
@advertissimo бабы шапки в помещении не снимают...тока мужики свои ушанки в рукав суют !,negative,1224971288344776704
"@stvrryttear Да так, ничего особенного, просто все накопленные проблемы внезапно рухнули на меня, а я не была к такому готова сейчас.",negative,1315388562368606210
@DoNotFenceMeIn 🤝три года.,neutral,1302482202396106752
"@Makaronina09 Баночка икры среднего качества по акции в Окее стоила 159 рублей. У вас что, нет 159 рублей ?",neutral,1212759446406889473
@hahahakillmehah бедная 😭,negative,1300470928804118541
@lori__pitts Полностью согласна,neutral,1316032807446228993
в смысле блять у чону материнские чувства а у меня к нему материнские чувства и что мы сейчас будем делать,negative,1246714023409790978
@_onionsknight_ учитывая страгглы должен был скорее запомниться геншин но я уважаю твою избирательную проницательность,neutral,1332040377071755266
"Мне никогда не снился флафф
Вот почему я такой жестокий.",negative,1287870480385335297
"@skyllaan Не весь, половина",neutral,1250797669095813120
"@vihoba я начинаю диалог с ""читай ау хобейби""
мне весело вхвхвх",positive,1242816290227699712
Поиск по фамилии https://t.co/Vo54LFT9UV,neutral,1330886087825387525
@taevxv что из еды ты любишь?,neutral,1318520885351993346
я думала что когда наконец-то закажу себе очки у меня перестанут всплывать такие казусы но оказалось что проблема в том что я тупая,negative,1245076047013580805
Counter-Strike 1.6 теперь доступна прямо в браузере https://t.co/fhcHmnS1rC,neutral,1272888564917944321
Почему актуален лозунг о замене милиции народной самообороной? https://t.co/oSTyWPkjVv,neutral,1296911805986603009
#Сантехника #Мастер Сантехник Краснобогатырская улица https://t.co/AkYaS4AzQT,neutral,1308274200709394432
