text,label,id
"таэко: в прогнозе погоды написано, что в японии солнце встаёт в 4 утра
саяка: и что?
таэко: это неправда, ты встаешь в 8",neutral,1328695314748989442
"@datdoraa Да я чекал
Неиронично поглядываю на чф и юнити но чет хз",neutral,1316270150543433729
@WVlllV Боже какая нежная😳,positive,1309082669570031618
14.50 А МЫ УЖЕ СЛУШАЕМ ЛЕНИНГРАД БЛЯ,positive,1259073345456390145
"@meduzaproject Ой ой ой ой, ещё пусть путятишна ручку на столе покрутит))",negative,1282963719350300672
"Мы с мамой смиренно пытались заснуть 40 минут
А потом всё равно взяли телефоны",neutral,1311047147337527296
"""сижу как большой"" (с)

уже кто-то делал тред ""Ярослав Баярунас как Дэвид Теннант, не умеющий сидеть на стульях""?",negative,1343877973842259968
@i_am_romochka @SkiperKakao В сеть утёк сюжет нового фильма https://t.co/TFbiXt1ipk,neutral,1314149653047390209
какой нахуй шуно? https://t.co/2x7YGw7hKl,negative,1238750956910673921
"итак время софтить тэхена
 https://t.co/H8wwf6IcEV",positive,1262119542597332993
@MARlNERO @SeregaP91 @the_ins_ru А франция то причем тут? Убийства там оправдывают насилие здесь?,negative,1339853534926413826
"пришлоо, хотяб по пару страниц в день🙆🏻‍♂️ https://t.co/iveYwQS7Id",neutral,1332599372945698816
"@eb_mphyj Увы, грозу все обещают, но ждем до сих пор)",negative,1260822823188168704
"Я, кстати, открыл игру, которую Феликс рекнул, и умер через полсекунды от начала✌️",negative,1336547722925666305
@yugbambreakfast Я ТЕБЯ ПОНИМАЮ https://t.co/xjHLuVdbIC,neutral,1314560938088038402
@ARMY_foreverRus Хочу сдохнуть;),negative,1271092060637016065
"когда я говорю, что тхт самые настоящие малыши, я имею ввиду это😍🤧✨
#TOMORROW_X_TOGETHER 
https://t.co/ZKb6chftXW",positive,1293719131137744902
ариночка пожалуйста притормози не рушь свою жизнь,negative,1251184828504047616
Завтрак )) https://t.co/o9ruBnZ1us,neutral,1343087003567591424
@taekookersha НЕ ОТРИЦАЮ ВРАЧ ДЖИН СЭКС,neutral,1295388606765424643
Люцифер кстати не оч. Я ничего не поняла из линии Хлои. Типа.... что?,negative,1297284125955686406
Только что опубликовано фото https://t.co/uPG8cDIkCD,neutral,1311495547820310528
31 марта пройдет бесплатный вебинар «SEO в условиях кризиса» https://t.co/mfLFYhlyeD,neutral,1244580443866968064
@_vaskerr Я нэжно,positive,1298658616174575618
"21. Сакура. порой она слишком сентиментальна, но это не страшно, ведь Ино всегда подставит своё женское плечо",neutral,1219910013302575106
@lavenderr_raff Хм.... тебя бесит при них заниматься? Чувствуешь себя неуютно?,neutral,1296497995941281793
"@krupenkov Где-то за городом в посадке потихому , шоб никто не видел 😆",neutral,1294630972818849793
вспомнила как мы с сис делали маме сюрприз на др https://t.co/ob6gR8TPMX,positive,1220494267275259905
@coericc ну ты пипец конечно 🙂✌️,negative,1244895410914803712
"@novosyolov Парацетамол токсичен, в лошадиных дозах. Копыта отбрасываются резко и внезапно.",negative,1272434162432172032
БЛЯТЬ КТО О ЧЕМ А Я НОЧЬЮ О ЕДЕ,neutral,1343274728069410816
@ax_voronenok Поэтому я и готова стать кактусом,neutral,1284986904807702529
@AnnaOmegova Ахаххах,positive,1306851215934881793
Джастина лучшая девочка этой книги мой кумир,positive,1272238443603668993
такой чудесный день я не могу меня распирает 🤧,positive,1312822982113361920
"всо ребята, новая парная оформа с котиками сараватайнами с котиком @MinMind52 🥺💜",positive,1258095246346420224
@Olgushenciya а у тебя лично?,neutral,1344006273407315968
@_Schnei_ Ошейник👀,neutral,1277983675418730502
@varenik_jpg Не каркай,negative,1249365758842474496
@Lovesnipersoul Скитник ❤️,neutral,1271200210778312704
У меня походу температура 👌,negative,1221343924205367296
"Интересно, а как будет называться фандом этих парней? 
#DebutWithBTS #NoMoreDreamsIsComing @BTS_twt",neutral,1245119160289579012
@cloudshwalix я после первого движения хочу уже уйти из кд,neutral,1325449141565206528
@main_kitty_ тогда держись там 😳,neutral,1277915949979631616
@kugisakisgf ты киннишь _____кого,neutral,1336804766668759042
@Paperhermit Ты не поверишь...,neutral,1261207499593723904
"@Olenka1108 @vertihvostka1 @chesovago Не думаю, что это так работает",neutral,1282677915277287424
"@meduzaproject Господи, и здесь сплошное вранье и мошенничество!",negative,1216321710720536576
где ты?,neutral,1322228583004360704
@Firebir68278755 АХАХХА ЖИЗА,positive,1294320556578410497
@shininwithyou8 вау😮,positive,1251607656286093319
так а бате как сказать,neutral,1301546415429124096
@Varvara812 предлагаю создать клуб метеозависимых,neutral,1305519088240939010
"@funnybird18 я буквально написала ""В СВОБОДНОЕ ВРЕМЯ"" втф",neutral,1231127679367307264
@_your_unnie_ пищу😭😭😭,negative,1311406142032142342
@Li60120523 Хах)💓,positive,1213483894999330816
@psevdokis дети быстро растут(((,negative,1217119001777704960
"«катя, куратор просит тебя чтоб ты зно сдала»
блять пошла нахуй",negative,1235187983722176520
"Если ей и вправду отказали, то очень жалко, она очень красивая https://t.co/YozB4g3tcT",negative,1313758035068813312
"""об"" 
Так вообще можно писать",neutral,1314638310426451975
"эм 👉🏻👈🏻 это мой первый твит 👉🏻👈🏻 так что первым делом я бы хотела сказать кое-что 👉🏻👈🏻 очень важное 👉🏻👈🏻 

чон джехен го встречаться",neutral,1296751185114914816
"@nuledinits Ето флешмоб, надо заполнить шкалы, только про себя, и прикрепить картинки, которые тоже про тебя (если я правильно поняла)",neutral,1255194809607901184
@binghelox зай все твои ау прекрасны 😔❤️,positive,1248721161434914817
Трамп запретил въезд из Европы в США https://t.co/BHECDwkaec,neutral,1237973219673616384
"Интересно как я буду спать с обгоревшими щеками и ухом
УХОМ БЛЯТЬ
У КОГО ТО ВООБЩЕ ОБГОРАЛИ УШИ?",negative,1266166924351803393
@Sergey_2908 Всегда готовы! ),neutral,1278061882411278336
"Ни дня без #няши.1438

https://t.co/Mb6gO2HU0L

#FateGO #FateGrandOrder #Penguins https://t.co/5KVTu9Uedq",positive,1265473316481105921
падаю в какую-то бездну,negative,1239850221074624512
"@_oiseaufou_ Ааааа, нихуёво, ну что могу сказать, терпи(((😔",negative,1286064996095422464
"@_sovestinet_ @MartKoshka0603 Тока сегодня увидел,и то не у тебя,а у какого-то технического директора",neutral,1343108147062468608
Как вы со мной блять общаетесь?,negative,1240388534818811905
Я просто в любви этих мальчиков 🤧🤍 https://t.co/wZ5qL1Y1sB,positive,1329009090643828737
Это @marydurer после последних синглов БХ https://t.co/VPGLG4O1wl,neutral,1264198394840580096
@Geee0rge Какой кошмар как так.,negative,1319001682647408641
@J1SUNGEMOB0Y лиза ты самая лучшая помнишь да,positive,1344005216413372417
@_prettily_ ПЕРСИКОВЫЙ.,neutral,1215341334111969295
бля аня тейлор джой такая прекрасная,positive,1342137270569218049
"@annemonerr @TvoySugarDaddy джека жалко, думала он вместе с ним будет рoсти(((",negative,1306620059465515008
"Уход Дюкова напрашивался давно, я ожидал летом, но сейчас лучшее время. Думаю, главным сделаю Мовсесьяна",negative,1237415909918195712
"@path3t1cromanc3 Хз, не слушала, но верю тебе)",positive,1336298363181027331
Посмотрите это фото пользователя @royalfamilystudio_ в Instagram https://t.co/T10EziFDJh,neutral,1234950430947512320
Женя Отрадная ТЕМНАЯ НОЧЬ. Аккордеон Анна Каркач. Гитара Артем Каркач. https://t.co/BOQXz6Qh5P с помощью @YouTube,neutral,1258997868939051008
@viktoshamurrr7 Ответ в рифму(((,neutral,1316789891905343490
"@YYanchukovich @hohotushka18 Приезжай, тут как в Красноярске вххахахахаах",neutral,1331220407425396737
Лукашенко поздравил Великого герцога Люксембургского с национальным праздником https://t.co/lN1Bm7yArX,neutral,1275287736195387392
@ave2me я несколько месяцев назад погуглила квартиры теперь везде реклама новостроек (особенно в тиктоке и в метро),neutral,1322268361787625473
"Купить ирландского терьера - Подрощенные щенки (суки) пшеничного терьера, РКФ, цена ₽35000 https://t.co/ImVXq6jp10 https://t.co/I36a2WySD2",neutral,1277329179411976195
один геншин меня любит,positive,1341016762238836736
@stalker_taekook я угадала. МНЕ ВОТ ПРЯМ НРАВИТСЯ,positive,1263568137762439169
"@cosmototaren @Obliter Дело не в том, что видео пиздец. Дело в том, что ситуация с пытками пиздец.",negative,1309569611491352576
@hahahakillmehah бедная 😭,negative,1300470928804118541
"@fairygozz Я Егоркой тоже думала назвать, если пацан :)",neutral,1215160551241932800
@Polina82425760 Оооооооооо...... Ты мое спасение пхаххпхп,positive,1262011694466949120
@maru_spn Это был бы мега-странный пейринг 😅,neutral,1266451751135318017
Мальчик из Питера только жди меня.. Жди меня :&gt;,positive,1289600144275431424
@MarkUrbanist @xyendelson Гад..😞,negative,1323684061026623488
персонажи #jjba как кроксы тред:,neutral,1256357500040949773
"@_ishete Моя мамзель уже смирилась с тем, что я в мужской одежде хожу, ахах.",positive,1294298179983364098
"Это Вам не в ""танчики"" за компом круглые сутки шпилить! https://t.co/JrtdEcN4Rz",neutral,1275154139211796480
"Откопал случайно купленные бабушкой пластыри с Холодным сердцем
Теперь каждый день выбираю: я сегодня Анна, Эльза или Олаф?",positive,1326090777798250497
@planetEXO_EXOL Чонин,neutral,1214945458927407112
"9:12
Захуя я проснулась?",negative,1344164520294547457
"Итоги недели 24/01

  https://t.co/TWugGJIssC",neutral,1220863445710655488
Мне теперь плохо,negative,1323357907736498179
@raduga02963571 ЖЕНИТЬСЯ,neutral,1292459896227729409
"Друг выдал: пластмассовые кегли - это аццкие игрушки; в детстве они у всех были, и никто не знал, что с ними делать",neutral,1288457162860224512
"@52094_f котик и выдрочка 
такие милахи, я не могу
мне кажется, у меня лицо треснет сейчас из-за улыбки🥰",positive,1334500168574627840
@irkakozlova @ilya_boo мог бы и постыдиться,negative,1261577101653704704
"В полях под Волгоградом обнаружена толпа нелегальных мигрантов
https://t.co/zcvx5RGVc5",neutral,1284128225921323008
@Anakoyher и что бы от этой болезни излечить надо голову от туловища отделить,negative,1238293635147485185
"@wtfisgoingonE В том то и дело, что продолбала деньги, но не поехала",negative,1212696754153566211
"Кто знает, как там курс в Эмиратах и вообще?",neutral,1254956573136490502
"Если на новый год подарить мужику пс5, то потом можно не париться с подарками на остальные праздники - просто даришь очередную игру",positive,1330020245055139840
Стартовал прием заявок на #конкурс «В гармонии с природой» https://t.co/8BRdybos2O &amp; #Волгоград #природаиэкология,neutral,1294160606824718336
Юрист Соловьев оценил возможность выделения семьям новых выплат на детей https://t.co/k2Q7wAkVNV,neutral,1300005348456235009
СМИ сообщили о падении ракеты у авиабазы в районе Багдада https://t.co/FUSxyfLIqf,negative,1215358723725709313
"@nimue_mor Все мы знаем, что если ваш научрук ГЕ - это может плохо кончится",negative,1291314071103578112
"Нахуй мне иногда бывшая звонит я вообще с просонья два дня назад думал это сон, а она думала я обкуренный валяюсь, я говорил ""я работаю""",negative,1315316407731728384
@yannichio да :3 я это отвечаю сделаю,neutral,1277333893834780674
@masinto Што,neutral,1302273170876043267
Я сейчас только вернулась с работы (сейчас 12) и все равно чувствую что я недостаточно тружусь... Я должна делать больше,neutral,1317218394597429254
@Krimoza_k @ATEEZofficial И целых два сразу🤭💖💖💖,positive,1344222699472769024
"Да я даже занимать не могу ни у кого не могу, я не люблю такое",negative,1319280649975414785
"Как сказала мама ""ну хоть кому-то пригодилась"" https://t.co/FoonyAhz8i",neutral,1307701866940239872
"вся питерская тусовка: снимает дохуячасовой реакт про один и тот же ролик
я: 😐 я посмотрю все https://t.co/qdytZFDeEX",negative,1314940321285976065
"Он реально как бумер разговаривает...
Обито тебе нормально? https://t.co/xySlq9ckTA",neutral,1297964005877841920
"@RomanQuney @Valera_Sever @antonio_mag49 У власти вруны никчемные, безответственные случайные люди. Это страшно.",negative,1252928950126379008
понятно меня ненавидят,negative,1263563704395759619
"Онлайн - конкурс ""Путь к Победе""
Подведены итоги вопроса №5. https://t.co/jvEB5K5yT6",neutral,1251048555571183616
Я СОГЛАСНА Я УЗНАЛА,neutral,1212303148074881024
@hallo_legushko Я отправила в группу для ау ТИПО СМОТРИТЕ У МЕНЯ ЕСТЬ МАЛЕНЬКИЕ ВИХОУПЫ ДАВАЙТЕ ЛУЧШЕ ИХ,neutral,1263679794325213185
"@dari_4jk Биология 💚
1тема: как устроено сердце и как там поселиться 💘",positive,1317355506403598336
"@alisamail7 😊 
Можно на «ты»? Мне от «вы» немного неуютно.",positive,1330856127903518723
Самая глупая ошибка - это не поставить стакан холдной воды на утро,negative,1344786409752846336
"@MaryKirilchik Видишь, скрыть ответ https://t.co/2Zft4GR1S2",neutral,1262504172861239303
"@dobryydobryak Гуета
В такие моменты думаю почему я не Хусъ",negative,1295712599946993667
"Монитор домашнего компа кажется огромным, какой кайф, а какое быстродействие!",positive,1312363240249327617
охуенно всех досрочников перенесли на основной период егэ СПАСИБО КОРОНА ИДИ НАХУЙ ГОВНО ТУПОЕ,negative,1239925156488806402
КАК СНИМАЛИ - RASA Пчеловод (Пародия - MINECRAFT #1) FURKA // БЭКСТЕЙДЖ ... https://t.co/inY2MseXYr через @YouTube,neutral,1262298211563208705
Только заболеть не хватало блять,negative,1293480299096158208
Срочный Приказ Минобороны РФ: Усилить Систему Слежения в Черном Море https://t.co/ExZToMd6Xy через @YouTube,neutral,1339921348458635266
"Она мне случайно в Пинтересте попалась(TT)
Теперь хочу также... https://t.co/tHDVaDY4Q7",neutral,1249673209710096387
"@m_rrrgan нет)
оно само получилось",neutral,1286365366994767873
В моей смерти прошу винить Российскую Федерацию.,negative,1312212115260751873
Смышлёные чудо-глаза (Матюшко Юрий Михайлович) / Стихи.ру https://t.co/nqZe4fqpA4,neutral,1226622522923286529
@ex0rcizamus_te умер от смеха🐤,positive,1293964086871547904
@ATEEZofficial @DashaTomeraas твой мальчик,neutral,1299296158746062849
"Из ОП подъехал новый сборник сказок за авторством Алексея Арестовича 
 - https://t.co/3wjj4QUsIv",neutral,1334422150330126336
@willberne а моногамия — миф,neutral,1217188346239377414
"@yoonyoonyi кек, при том что я выше большинства знакомых. но рядом с МХ была бы самой миниатюрной",neutral,1221774045903052801
@conscienceyours Так мне аватарка твоя нравится,positive,1223557577180635142
"@Kira_san1707 @Rob_Teh_Great Так по смыслу там много грустных песен, тот же Last Stand например",neutral,1287860510524944384
@nihilist_dream Заставляешь меня обновить тви да🗿,neutral,1287806311766401026
@fuckyeahmaps ХхахвХВХАХАХА ЧИТАЮ ЭТО ГОЛОСОМ НАШЕЙ РУСИЧКИ,positive,1284918227265638402
Вы вместе просто идеальны!,positive,1320281402529677312
"Диетологи призывают москвичей выходить из поста поэтапно
https://t.co/mSpHxnpdTp https://t.co/I8MjItWG6H",neutral,1251082109986496512
@moreelovesyou все хотела спросить конкретно что за вид,neutral,1243463647525056524
@xyxmay жаль в майнкрафте нельзя держаться за ручки https://t.co/IPWHdBPEDu,neutral,1296528467585044480
@sun_in_a_fox Не вздумай уходить! 😑,neutral,1287057343289733121
Петр Ян о тренировках с Алдо: С того времени я стал лучшим бойцом https://t.co/iptMOiCfHg,neutral,1281339479316238337
саманта и диана снова притворяются агентками фбр чтобы расследовать новое дело https://t.co/o5SsKosSO0,neutral,1265950590540091394
"Собянин не исключил повторного ужеточения ограничений из-за COVID

  https://t.co/Gfo6M4FSVX",neutral,1283651031545651200
"@Nori_Mineyl ...гостиницы всё равно стоят без дела, чего бы и не пиарнуться.🙂",positive,1239419868706938887
"- Локи?
- Что?
- Я тебя тоже люблю. - сказал Тор и поцеловал Локи.",positive,1343449806690250753
Я считаю что Овсянкин недооценен,neutral,1222944520968581120
Вот на чём @MazurikDm ездит https://t.co/0eI3oVKw8J,neutral,1293954842625560577
@kiiapetri Груз 200?,negative,1276095718495858689
@Pardon_mua Лично я всегда ем кашу из тарелки,neutral,1295357069785288706
@likeyknownyah Видела его без рубашки но не видела спину... может и ничего? Не успел там,neutral,1277511212226482181
"Провели с девочками пару перевода по скайпу. Возвращаем навык💪🏽Но надеемся, что госы могут отменить🌚",neutral,1259482361386991616
"Нет, ну я один ахерел и проорал с тупости того, кто это выдал? Вы вообще видели эту ересь?",negative,1234912166312075264
@__ojousama__ Ужасно,negative,1236293832964104194
весь апрель 2018 года после 13 числа я была действительно беззаботной и счастливой,positive,1303363316648157184
@NaOladushek НУ СКАЗАЛ И СКАЗАЛ,neutral,1326606379415691271
Азербайджанские медиапомойки “напали” на российского журналиста https://t.co/3qH51Sha3r,negative,1243519654049374214
@mint___ttt второй слева,neutral,1303751579162611719
2 или 4?,neutral,1336279027431182337
"у меня крыша едет, а ты просто добиваешь меня ещё",negative,1341955590071988225
@mariverrrrrrr ты с питера что ли,neutral,1342913443268071425
хочу собаку,neutral,1322046046864842753
@YahooolsMariya Графика зачёт! 👍🏻 Можно еще через https://t.co/Ih80eJh6Sy,positive,1221577312073850881
@_your_unnie_ вот тебе смешной котик чтобы ты никогда не думала про себя так 💝 https://t.co/MI3B40Vsof,positive,1281372341671546880
@clownalcoholic Честно. Из-за Маликова @DmitryMalikov 😌,neutral,1304026469652455428
смотрю на штуку которую я делаю https://t.co/oEzHdFaU81,neutral,1284548570675392513
Чувствую себя Англией https://t.co/Kywu9ApqCS,neutral,1218981239216115719
хочу ещё пятый,positive,1257678949095800832
@endelos_sovn Конечно❤,neutral,1268635196741607425
@bzzzina готова помереть,negative,1286993644361322496
"Ярославские актеры высказали свое мнение по поправкам в Конституцию
https://t.co/HntWsfScJJ https://t.co/NenMu2C5G4",neutral,1243160835557675008
"время привыкать к новому лэйауту на письменном столе, потому что принтер башой",neutral,1259566763374710784
"@spacelordrock А почему ему золотой дали? Что бы визуально понимать где Путин, а где остальные?",neutral,1242452723771019266
@EchoMskNews А зачем им помоготь Украине?,neutral,1289140515661910018
"какой он крутой хоспади 😭💘
обожаю таких молчаливых дядек которые просто офигенно делают свою работу лол",positive,1278435087357542401
заиграл такой ост что я подумала что щас начнется judas леди гаги,neutral,1254771478517579784
@Marishka1970 @qU1wtv08HoS7vhl Что с кофе не выдавали?,neutral,1219170876282822656
"Нет, я не пропустила никакое слово",neutral,1219770917603172354
"#НоваяАватарка
Нашёл фотку с братишкой @FilthyTeaBag в плохом качестве, но с хорошим вайбом https://t.co/3bdA428ScZ",neutral,1343053193320804354
@demidovargmu Мне очень приятно что мои куколки Вам нравятся)) спасибо за эти слова! Они очень вдохновляют🤗,positive,1313841988257615874
@lover_of_loki ТААААКС А ВОТ ТУТ УЖЕ ИНТЕРЕСНО ЧТО ДАЛЬШЕ,positive,1257425755732152320
"Господи, как избавиться от краша на человека, которому на меня плевать",negative,1334267661526716416
"@Shtirlitz53 Может они просто убедиться , умер мер таки или нет .",neutral,1341736186033958912
"Блять, они включили чеканную монету... Снова она в моей голове",negative,1271864966006607874
"БЛЯТЬ МЫ С ЮЛЕЙ ПРИДУМАЛИ СВОЙ МИР ГДЕ МЫ С НЕЙ ТВОРИМ ВСЯКУЮ БИБУ И ТЕПЕРЬ РЕВЕМ НАД ТЕМ,ЧТО ЭТОГО НЕ БУДЕТ😭😭",negative,1310995511260913665
"и вот вроде все нормально но сука я буквально рассталась со своей детской травмой 

чувствую себя странно",negative,1277517084247891969
"За окном снова дождь. Заебал, мы скоро уплывем нахуй.",negative,1283315134920826880
@Dark_Princess_w Я выезжаю за масочками 😅,positive,1244902990059843586
"Договорилась с друзьями встретиться в 10... хе
Я боюсь что если я лягу я не проснусь :""с",negative,1307871241311850496
Теперь он ещё и Минисо рекламирует......,neutral,1261556520199884800
@ucan_not Ну ладно давай я с тобой поболтаю пока ты не захочешь спать😤,positive,1338948567709478912
Вологодчина в семёрке крупнейших производителей молока в стране https://t.co/MbFAjJN2cX #вологодчин #молоко с помощью @kp_vologda,positive,1265915819730534401
@smoky_mello судьба 👅,neutral,1272964012066684937
"Я больше никуда не пойду
Просто некуда",negative,1222803344886063104
"@Qtzik_you Вау, здорово",positive,1276834557728370689
Только что опубликовано фото https://t.co/MrUTWvYJ1q,neutral,1330472403626037249
намджун 🤝 мои мочалки когда я использую этот смайл🚬🚬 просто помолчим. https://t.co/1c1UIwqfPP,neutral,1219700042266824704
"КОСМОС: Астрономы создают облачный атлас для горячих, похожих на Юпитер экзопланет https://t.co/wgBvzIZdRG",neutral,1265550428772675584
@ibuum83 Но умрешь потом,negative,1291644594837491712
@Doctor_Mengele Мои соболезнования...,negative,1340313339709317120
Почему на ютубе до сих пор нет видео «Что видит человек под Новичком? Плюсы и минусы употребления»?,neutral,1341855392352100352
@byndblyat ООО БОЛЬШЕ 2Х ММ,neutral,1342745864083746817
"@mimimurr1 А если будем повторяться, то придёт Александр 🤓 https://t.co/JBkfzbpLrx",neutral,1330101090285707270
@od2slp мой родной бурдж халифа,neutral,1213921516078977025
"жить надо так, чтобы присылать пичи видео для поднятия настроения, где ты уставший флексишь под карди би.",positive,1284184186325274624
"@volkova__v У Свердлова жену Клавдия звали, необходимо поменять город рождения на Клавдиевск.",neutral,1312116124432048128
ПОЧЕМУ МНЕ СМЕШНО И Я НЕ УДИВЛЕНА ЧТО НАРУТО ЛУФФИ И НАЦУ ОДИН ТИП ЛИЧНОСТИ 😂😂😂😂 личность жопная тяга,positive,1306011134600904704
Псалтырь Валаамского монастыря слушать онлайн Полная Псалтирь https://t.co/sURBqz0jPH с помощью @YouTube,neutral,1215015407360364546
"Во Франции запустили сайт, разоблачающий русофобские вымыслы https://t.co/3knrPxiKcM",neutral,1220775730239492096
"А хотела, чтобы выглядело вот так https://t.co/tut9BshhNO",neutral,1284531969624244227
